TrH2_TrispH2_004461-RA	HoiH23_PlH23_009112-RA
Hhon_g11456.t1	TrH2_TrispH2_010597
Hhon_g11456.t1	Hhon_g11455.t1
Hhon_g10916.t1	TrH2_TrispH2_010594
Hhon_g11459.t1	TrH2_TrispH2_010596
HoiH23_PlH23_004089	Hhon_g11458.t1
HoiH23_PlH23_004089	Hhon_g07648.t1
HoiH23_PlH23_004089	Hhon_g11457.t1
HoiH23_PlH23_004089	TrH2_TrispH2_010596
HoiH23_PlH23_004089	HoiH23_PlH23_007557
Hhon_g11458.t1	Hhon_g07648.t1
Hhon_g11458.t1	TrH2_TrispH2_010596
Hhon_g11458.t1	Hhon_g11455.t1
Hhon_g11458.t1	Hhon_g07649.t1
Hhon_g11458.t1	Hhon_g11457.t1
Hhon_g11455.t1	Hhon_g07649.t1
Hhon_g11457.t1	Hhon_g07648.t1
Hhon_g11457.t1	TrH2_TrispH2_010596
HoiH23_PlH23_004091	TrH2_TrispH2_010596
HoiH23_PlH23_004091	Hhon_g11459.t1
Hhon_g07647.t1	TrH2_TrispH2_010597
HoiH23_PlH23_004087	Hhon_g07647.t1
HoiH23_PlH23_004087	TrH2_TrispH2_010597
Hhon_g10918.t1	Hhon_g10196.t1
HoiH23_PlH23_004093	Hhon_g10918.t1
HoiH23_PlH23_004093	Hhon_g10196.t1
Tadh_TriadG9202	TrH2_TrispH2_011806
Tadh_TriadG51914	TrH2_TrispH2_010599
Tadh_TriadG51914	Hhon_g07645.t1
Hhon_g07645.t1	TrH2_TrispH2_010599
Tadh_TriadG51905	TrH2_TrispH2_003222
HoiH23_PlH23_004101	Tadh_TriadG51905
HoiH23_PlH23_004101	TrH2_TrispH2_003222
TrH2_TrispH2_004095	HoiH23_PlH23_008826
Hhon_g01392.t1	HoiH23_PlH23_008826
Hhon_g01392.t1	TrH2_TrispH2_004095
Tadh_TriadG1957	HoiH23_PlH23_008826
Tadh_TriadG1957	Hhon_g01392.t1
Tadh_TriadG1957	TrH2_TrispH2_004095
Tadh_TriadG21462	TrH2_TrispH2_004097
TrH2_TrispH2_004098	HoiH23_PlH23_008829
Hhon_g01395.t1	TrH2_TrispH2_004098
Hhon_g01395.t1	HoiH23_PlH23_008829
Tadh_TriadG20956	TrH2_TrispH2_004098
Tadh_TriadG20956	Hhon_g01395.t1
Tadh_TriadG20956	HoiH23_PlH23_008829
TrH2_TrispH2_004100	HoiH23_PlH23_008831
Hhon_g01397.t1	HoiH23_PlH23_008831
Hhon_g01397.t1	TrH2_TrispH2_004100
Tadh_TriadG53330	HoiH23_PlH23_008831
Tadh_TriadG53330	TrH2_TrispH2_004100
Tadh_TriadG53330	Hhon_g01397.t1
Tadh_TriadG53331	TrH2_TrispH2_004101
TrH2_TrispH2_004102	HoiH23_PlH23_008833
Hhon_g01398.t1	TrH2_TrispH2_004102
Hhon_g01398.t1	HoiH23_PlH23_008833
Tadh_TriadG21607	TrH2_TrispH2_004102
Tadh_TriadG21607	Hhon_g01398.t1
Tadh_TriadG21607	HoiH23_PlH23_008833
Tadh_TriadG53333	HoiH23_PlH23_008834
Tadh_TriadG53334	Hhon_g01399.t1
Tadh_TriadG53334	HoiH23_PlH23_008834
Tadh_TriadG53334	TrH2_TrispH2_004103
Hhon_g01399.t1	HoiH23_PlH23_008834
Hhon_g01400.t1	HoiH23_PlH23_008835
Hhon_g01400.t1	TrH2_TrispH2_004104
TrH2_TrispH2_004104	HoiH23_PlH23_008835
Tadh_TriadG53335	HoiH23_PlH23_008835
Tadh_TriadG53335	Hhon_g01400.t1
Tadh_TriadG53335	TrH2_TrispH2_004104
Hhon_g01401.t1	HoiH23_PlH23_008836
Hhon_g01401.t1	TrH2_TrispH2_004105
TrH2_TrispH2_004105	HoiH23_PlH23_008836
Tadh_TriadG53336	HoiH23_PlH23_008836
Tadh_TriadG53336	Hhon_g01401.t1
Tadh_TriadG53336	TrH2_TrispH2_004105
Tadh_TriadG21505	TrH2_TrispH2_004106
Tadh_TriadG21505	HoiH23_PlH23_008837
Tadh_TriadG21505	Hhon_g01402.t1
Hhon_g01402.t1	TrH2_TrispH2_004106
Hhon_g01402.t1	HoiH23_PlH23_008837
TrH2_TrispH2_004106	HoiH23_PlH23_008837
HoiH23_PlH23_010489	TrH2_TrispH2_011033
Tadh_wf_g1514	HoiH23_PlH23_010489
Tadh_wf_g1514	Hhon_g05950.t1
Tadh_wf_g1514	Hhon_g09791.t1
Tadh_wf_g1514	TrH2_TrispH2_011033
Hhon_g05950.t1	HoiH23_PlH23_010489
Hhon_g05950.t1	TrH2_TrispH2_011033
Hhon_g09791.t1	HoiH23_PlH23_010489
Hhon_g09791.t1	TrH2_TrispH2_011033
Hhon_g09791.t1	Hhon_g05950.t1
HoiH23_PlH23_010490	TrH2_TrispH2_011032
Hhon_g09792.t1	TrH2_TrispH2_011032
Hhon_g09792.t1	HoiH23_PlH23_010490
Hhon_g09792.t1	Hhon_g05951.t1
Hhon_g05951.t1	TrH2_TrispH2_011032
Hhon_g05951.t1	HoiH23_PlH23_010490
Tadh_TriadG52773	TrH2_TrispH2_011032
Tadh_TriadG52773	Hhon_g05951.t1
Tadh_TriadG52773	HoiH23_PlH23_010490
Tadh_TriadG52773	Hhon_g09792.t1
Hhon_g05952.t1	HoiH23_PlH23_010491
Hhon_g05952.t1	TrH2_TrispH2_011031
Hhon_g05952.t1	TrH2_TrispH2_011218
Tadh_TriadG52772	Hhon_g05952.t1
Tadh_TriadG52772	Hhon_g09793.t1
Tadh_TriadG52772	HoiH23_PlH23_010491
HoiH23_PlH23_010491	TrH2_TrispH2_011031
Hhon_g09793.t1	Hhon_g05952.t1
Hhon_g09793.t1	HoiH23_PlH23_010491
Hhon_g09793.t1	TrH2_TrispH2_011031
Hhon_g09793.t1	TrH2_TrispH2_011218
TrH2_TrispH2_011218	HoiH23_PlH23_010491
Tadh_TriadG62506	Hhon_g05952.t1
Tadh_TriadG62506	Hhon_g09793.t1
Tadh_TriadG62506	HoiH23_PlH23_010491
Tadh_wf_g1504	Hhon_g05952.t1
Tadh_wf_g1504	Hhon_g09793.t1
Tadh_wf_g1504	HoiH23_PlH23_010491
HoiH23_PlH23_010492	TrH2_TrispH2_001675
Hhon_g10676.t1	TrH2_TrispH2_001675
Hhon_g10676.t1	HoiH23_PlH23_004546
TrH2_TrispH2_001675	HoiH23_PlH23_004546
Hhon_g05953.t1	TrH2_TrispH2_001675
Hhon_g05953.t1	HoiH23_PlH23_004546
Tadh_TriadG55175	HoiH23_PlH23_010492
Tadh_TriadG55175	Hhon_g10676.t1
Tadh_TriadG55175	HoiH23_PlH23_004546
Tadh_TriadG55175	Hhon_g05953.t1
Tadh_TriadG55175	Hhon_g10675.t1
Tadh_TriadG55175	TrH2_TrispH2_001675
Hhon_g10675.t1	TrH2_TrispH2_001675
Tadh_TriadG62508	TrH2_TrispH2_011220
Tadh_TriadG62508	Hhon_g01824.t1
Tadh_TriadG62508	Hhon_g09795.t1
Tadh_TriadG62508	HoiH23_PlH23_010494
Tadh_TriadG62508	Hhon_g11941.t1
Tadh_TriadG62508	Hhon_g05955.t1
Tadh_TriadG62508	Hhon_g01825.t1
Tadh_TriadG62508	Hhon_g11799.t1
Tadh_TriadG52760	Hhon_g01824.t1
Tadh_TriadG52760	Hhon_g09795.t1
Tadh_TriadG52760	HoiH23_PlH23_010494
Tadh_TriadG52760	Hhon_g11941.t1
Tadh_TriadG52760	Hhon_g05955.t1
Tadh_TriadG52760	Hhon_g01825.t1
Hhon_g01825.t1	TrH2_TrispH2_011221
Hhon_g01825.t1	TrH2_TrispH2_011220
Hhon_g01825.t1	TrH2_TrispH2_007414
Hhon_g01825.t1	Hhon_g01824.t1
Hhon_g01825.t1	HoiH23_PlH23_010494
TrH2_TrispH2_011220	HoiH23_PlH23_010494
TrH2_TrispH2_007414	HoiH23_PlH23_010494
TrH2_TrispH2_011221	HoiH23_PlH23_010494
Hhon_g01824.t1	TrH2_TrispH2_011221
Hhon_g01824.t1	TrH2_TrispH2_007414
Hhon_g01824.t1	TrH2_TrispH2_011220
Hhon_g01824.t1	HoiH23_PlH23_010494
Hhon_g09795.t1	TrH2_TrispH2_011221
Hhon_g09795.t1	TrH2_TrispH2_007414
Hhon_g09795.t1	TrH2_TrispH2_011220
Hhon_g09795.t1	HoiH23_PlH23_010494
Hhon_g09795.t1	Hhon_g05955.t1
Tadh_wf_g11680	Hhon_g09795.t1
Tadh_wf_g11680	HoiH23_PlH23_010494
Tadh_wf_g11680	Hhon_g05955.t1
Hhon_g11941.t1	TrH2_TrispH2_011221
Hhon_g11941.t1	TrH2_TrispH2_007414
Hhon_g11941.t1	TrH2_TrispH2_011220
Hhon_g11941.t1	Hhon_g01824.t1
Hhon_g11941.t1	Hhon_g01825.t1
Hhon_g11941.t1	Hhon_g05955.t1
Hhon_g11941.t1	HoiH23_PlH23_010494
Hhon_g11941.t1	Hhon_g11799.t1
Tadh_wf_g1506	Hhon_g01824.t1
Tadh_wf_g1506	Hhon_g09795.t1
Tadh_wf_g1506	HoiH23_PlH23_010494
Tadh_wf_g1506	Hhon_g11941.t1
Tadh_wf_g1506	Hhon_g05955.t1
Tadh_wf_g1506	Hhon_g01825.t1
Tadh_TriadG52764	Hhon_g01824.t1
Tadh_TriadG52764	Hhon_g09795.t1
Tadh_TriadG52764	HoiH23_PlH23_010494
Tadh_TriadG52764	Hhon_g11941.t1
Tadh_TriadG52764	Hhon_g05955.t1
Tadh_TriadG52764	Hhon_g01825.t1
Tadh_TriadG63590	Hhon_g01825.t1
Tadh_TriadG63590	Hhon_g01824.t1
Tadh_TriadG63590	HoiH23_PlH23_010494
Tadh_TriadG63590	Hhon_g05955.t1
Tadh_TriadG63590	TrH2_TrispH2_007414
Tadh_TriadG63590	Hhon_g09795.t1
Hhon_g05955.t1	TrH2_TrispH2_011221
Hhon_g05955.t1	TrH2_TrispH2_007414
Hhon_g05955.t1	TrH2_TrispH2_011220
Hhon_g05955.t1	HoiH23_PlH23_010494
Hhon_g03091.t1	HoiH23_PlH23_009006
Hhon_g03091.t1	TrH2_TrispH2_008756
Tadh_TriadG51166	Hhon_g03091.t1
Tadh_TriadG51166	TrH2_TrispH2_008756
Tadh_TriadG51166	HoiH23_PlH23_009006
HoiH23_PlH23_009006	TrH2_TrispH2_008756
HoiH23_PlH23_009007	TrH2_TrispH2_008757
Tadh_TriadG62068	HoiH23_PlH23_009007
Tadh_TriadG62068	TrH2_TrispH2_008757
Tadh_TriadG62068	Hhon_g03090.t1
Tadh_wf_g11619	HoiH23_PlH23_009007
Tadh_wf_g11619	Tadh_TriadG62068
Tadh_wf_g11619	TrH2_TrispH2_008757
Tadh_wf_g11619	Hhon_g03090.t1
Hhon_g03090.t1	HoiH23_PlH23_009007
Hhon_g03090.t1	TrH2_TrispH2_008757
Hhon_g03089.t1	HoiH23_PlH23_009008
Hhon_g03089.t1	TrH2_TrispH2_008758
Tadh_TriadG62069	Hhon_g03089.t1
Tadh_TriadG62069	HoiH23_PlH23_009008
Tadh_TriadG62069	TrH2_TrispH2_008758
HoiH23_PlH23_009008	TrH2_TrispH2_008758
Hhon_g03088.t1	HoiH23_PlH23_009009
TrH2_TrispH2_010389	HoiH23_PlH23_011523
Tadh_TriadG61011	HoiH23_PlH23_011904
Tadh_TriadG61011	Hhon_g10637.t1
Tadh_TriadG61011	Hhon_g11096.t1
Tadh_TriadG61011	HoiH23_PlH23_011535
Tadh_TriadG61011	HoiH23_PlH23_011523
HoiH23_PlH23_011904	TrH2_TrispH2_010611
HoiH23_PlH23_011904	TrH2_TrispH2_010389
HoiH23_PlH23_011904	TrH2_TrispH2_012044
TrH2_TrispH2_012044	HoiH23_PlH23_011523
TrH2_TrispH2_012044	HoiH23_PlH23_011535
Hhon_g10637.t1	TrH2_TrispH2_010611
Hhon_g10637.t1	TrH2_TrispH2_010389
Hhon_g10637.t1	TrH2_TrispH2_012044
Hhon_g10637.t1	HoiH23_PlH23_011535
Hhon_g11096.t1	TrH2_TrispH2_010611
Hhon_g11096.t1	TrH2_TrispH2_010389
Hhon_g11096.t1	TrH2_TrispH2_012044
Hhon_g11096.t1	Hhon_g10637.t1
Hhon_g11096.t1	HoiH23_PlH23_011535
TrH2_TrispH2_010611	HoiH23_PlH23_011523
HoiH23_PlH23_011535	TrH2_TrispH2_010611
HoiH23_PlH23_011535	TrH2_TrispH2_010389
HoiH23_PlH23_011763	TrH2_TrispH2_010611
HoiH23_PlH23_011763	Tadh_TriadG61011
HoiH23_PlH23_011763	Tadh_TriadG61013
HoiH23_PlH23_011763	HoiH23_PlH23_011904
HoiH23_PlH23_011763	Hhon_g10637.t1
HoiH23_PlH23_011763	Hhon_g11096.t1
HoiH23_PlH23_011763	TrH2_TrispH2_010389
HoiH23_PlH23_011763	TrH2_TrispH2_012044
HoiH23_PlH23_011763	Tadh_TriadG61012
Tadh_TriadG61012	Hhon_g10637.t1
Tadh_TriadG61012	Hhon_g11096.t1
Tadh_TriadG61012	HoiH23_PlH23_011523
Tadh_TriadG61012	HoiH23_PlH23_011535
Tadh_TriadG61012	HoiH23_PlH23_011904
Tadh_TriadG61013	HoiH23_PlH23_011904
Tadh_TriadG61013	Hhon_g10637.t1
Tadh_TriadG61013	Hhon_g11096.t1
Tadh_TriadG61013	HoiH23_PlH23_011535
Tadh_TriadG61013	HoiH23_PlH23_011523
Tadh_TriadG62274	TrH2_TrispH2_011723
Tadh_TriadG62274	HoiH23_PlH23_011276
Tadh_TriadG62274	HoiH23_PlH23_010316
HoiH23_PlH23_010094	TrH2_TrispH2_011723
HoiH23_PlH23_010094	Tadh_TriadG61845
HoiH23_PlH23_010094	HoiH23_PlH23_011276
TrH2_TrispH2_012127	HoiH23_PlH23_010316
HoiH23_PlH23_011276	TrH2_TrispH2_011723
HoiH23_PlH23_011276	TrH2_TrispH2_012127
Tadh_TriadG61845	HoiH23_PlH23_011276
Tadh_TriadG61845	HoiH23_PlH23_010316
TrH2_TrispH2_011145	HoiH23_PlH23_010317
TrH2_TrispH2_011147	HoiH23_PlH23_010317
TrH2_TrispH2_011439	HoiH23_PlH23_010317
HoiH23_PlH23_010317	TrH2_TrispH2_009326
Tadh_TriadG62275	Hhon_g10961.t1
Tadh_TriadG62275	HoiH23_PlH23_010317
TrH2_TrispH2_011440	HoiH23_PlH23_010317
HoiH23_PlH23_008131	TrH2_TrispH2_009326
HoiH23_PlH23_008131	TrH2_TrispH2_011439
HoiH23_PlH23_008131	Tadh_TriadG62275
HoiH23_PlH23_008131	TrH2_TrispH2_011440
HoiH23_PlH23_008131	Tadh_TriadG61846
HoiH23_PlH23_008131	Tadh_TriadG62651
HoiH23_PlH23_008131	TrH2_TrispH2_011145
HoiH23_PlH23_008131	TrH2_TrispH2_011147
HoiH23_PlH23_008131	HoiH23_PlH23_011275
HoiH23_PlH23_008131	Hhon_g10961.t1
HoiH23_PlH23_011275	TrH2_TrispH2_011440
HoiH23_PlH23_011275	TrH2_TrispH2_011145
HoiH23_PlH23_011275	TrH2_TrispH2_011147
HoiH23_PlH23_011275	Hhon_g10961.t1
Hhon_g10961.t1	TrH2_TrispH2_009326
Hhon_g10961.t1	TrH2_TrispH2_011439
Hhon_g10961.t1	TrH2_TrispH2_011440
Hhon_g10961.t1	TrH2_TrispH2_011145
Hhon_g10961.t1	TrH2_TrispH2_011147
Hhon_g10961.t1	HoiH23_PlH23_010317
HoiH23_PlH23_010093	TrH2_TrispH2_009326
HoiH23_PlH23_010093	TrH2_TrispH2_011439
HoiH23_PlH23_010093	Tadh_TriadG62275
HoiH23_PlH23_010093	TrH2_TrispH2_011440
HoiH23_PlH23_010093	Tadh_TriadG61846
HoiH23_PlH23_010093	Tadh_TriadG62651
HoiH23_PlH23_010093	TrH2_TrispH2_011145
HoiH23_PlH23_010093	TrH2_TrispH2_011147
HoiH23_PlH23_010093	Hhon_g10961.t1
HoiH23_PlH23_010093	HoiH23_PlH23_010317
Tadh_TriadG62651	Hhon_g10961.t1
Tadh_TriadG62651	HoiH23_PlH23_010317
Tadh_TriadG61846	TrH2_TrispH2_009326
Tadh_TriadG61846	Hhon_g10961.t1
Tadh_TriadG61846	HoiH23_PlH23_010317
Tadh_TriadG61846	HoiH23_PlH23_011275
HoiH23_PlH23_011398	TrH2_TrispH2_010092
HoiH23_PlH23_011398	Tadh_wf_g10929
HoiH23_PlH23_011476	TrH2_TrispH2_010092
Tadh_wf_g10929	TrH2_TrispH2_010092
Tadh_wf_g10929	HoiH23_PlH23_011476
Tadh_TriadG17345	TrH2_TrispH2_010093
Tadh_TriadG57362	TrH2_TrispH2_005095
Tadh_TriadG57362	HoiH23_PlH23_001368
TrH2_TrispH2_005095	HoiH23_PlH23_001368
HoiH23_PlH23_008121	Hhon_g08679.t1
HoiH23_PlH23_008121	TrH2_TrispH2_010091
HoiH23_PlH23_008121	Tadh_TriadG33101
Hhon_g08679.t1	TrH2_TrispH2_010091
Tadh_TriadG33101	Hhon_g08679.t1
Tadh_TriadG33101	TrH2_TrispH2_010091
TrH2_TrispH2_010095	HoiH23_PlH23_010313
Tadh_TriadG33124	TrH2_TrispH2_010095
Tadh_TriadG33124	HoiH23_PlH23_010313
Tadh_TriadG57359	TrH2_TrispH2_005092
Tadh_TriadG57359	HoiH23_PlH23_001371
TrH2_TrispH2_005092	HoiH23_PlH23_001371
Hhon_g11829.t1	HoiH23_PlH23_007159
Hhon_g11829.t1	TrH2_TrispH2_003119
Tadh_TriadG53194	Hhon_g11829.t1
Tadh_TriadG53194	HoiH23_PlH23_007159
Tadh_TriadG53194	TrH2_TrispH2_003119
HoiH23_PlH23_007159	TrH2_TrispH2_003119
Tadh_TriadG53196	TrH2_TrispH2_007888
Tadh_TriadG53196	Hhon_g08760.t1
Tadh_TriadG53196	HoiH23_PlH23_007162
Hhon_g08760.t1	TrH2_TrispH2_007888
Hhon_g08760.t1	HoiH23_PlH23_007162
HoiH23_PlH23_007162	TrH2_TrispH2_007888
HoiH23_PlH23_000872	Hhon_g04011.t1
HoiH23_PlH23_000872	TrH2_TrispH2_000022
HoiH23_PlH23_000872	Tadh_TriadG52366
Hhon_g04011.t1	TrH2_TrispH2_000022
Tadh_TriadG52366	Hhon_g04011.t1
Tadh_TriadG52366	TrH2_TrispH2_000022
Hhon_g08761.t1	HoiH23_PlH23_007163
Tadh_TriadG21873	TrH2_TrispH2_007891
Tadh_TriadG21873	HoiH23_PlH23_007166
Tadh_TriadG21873	Hhon_g08764.t1
HoiH23_PlH23_007166	TrH2_TrispH2_007891
Hhon_g08764.t1	TrH2_TrispH2_007891
Hhon_g08764.t1	HoiH23_PlH23_007166
Hhon_g08768.t1	TrH2_TrispH2_007894
Hhon_g08768.t1	HoiH23_PlH23_007169
HoiH23_PlH23_007169	TrH2_TrispH2_007894
Tadh_TriadG21756	Hhon_g08768.t1
Tadh_TriadG21756	HoiH23_PlH23_007169
Tadh_TriadG21756	TrH2_TrispH2_007894
Hhon_g08769.t1	TrH2_TrispH2_007895
Hhon_g08769.t1	HoiH23_PlH23_007170
Tadh_TriadG53202	TrH2_TrispH2_007895
Tadh_TriadG53202	Hhon_g08769.t1
Tadh_TriadG53202	HoiH23_PlH23_007170
HoiH23_PlH23_007170	TrH2_TrispH2_007895
Hhon_g08771.t1	HoiH23_PlH23_007172
Hhon_g08771.t1	TrH2_TrispH2_007897
Tadh_TriadG21237	Hhon_g08771.t1
Tadh_TriadG21237	HoiH23_PlH23_007172
Tadh_TriadG21237	TrH2_TrispH2_007897
HoiH23_PlH23_007172	TrH2_TrispH2_007897
HoiH23_PlH23_007173	TrH2_TrispH2_007898
Tadh_TriadG20803	HoiH23_PlH23_007173
Tadh_TriadG20803	Hhon_g08772.t1
Tadh_TriadG20803	TrH2_TrispH2_007898
Hhon_g08772.t1	HoiH23_PlH23_007173
Hhon_g08772.t1	TrH2_TrispH2_007898
HoiH23_PlH23_007175	TrH2_TrispH2_007900
Tadh_TriadG53208	HoiH23_PlH23_007175
Tadh_TriadG53208	Hhon_g08774.t1
Tadh_TriadG53208	TrH2_TrispH2_007900
Hhon_g08774.t1	HoiH23_PlH23_007175
Hhon_g08774.t1	TrH2_TrispH2_007900
HoiH23_PlH23_007176	TrH2_TrispH2_007901
Tadh_TriadG21018	HoiH23_PlH23_007176
Tadh_TriadG21018	Hhon_g08775.t1
Tadh_TriadG21018	TrH2_TrispH2_007901
Hhon_g08775.t1	HoiH23_PlH23_007176
Hhon_g08775.t1	TrH2_TrispH2_007901
HoiH23_PlH23_007178	TrH2_TrispH2_007902
HoiH23_PlH23_007177	TrH2_TrispH2_007902
Hhon_g08776.t1	TrH2_TrispH2_007902
Hhon_g08776.t1	HoiH23_PlH23_007177
Hhon_g08777.t1	HoiH23_PlH23_007178
Hhon_g08777.t1	TrH2_TrispH2_007902
Tadh_TriadG53210	HoiH23_PlH23_007178
Tadh_TriadG53210	Hhon_g08777.t1
Tadh_TriadG53210	Hhon_g08776.t1
Tadh_TriadG53210	HoiH23_PlH23_007177
Tadh_TriadG53210	TrH2_TrispH2_007902
Hhon_g09824.t1	TrH2_TrispH2_008674
TrH2_TrispH2_006110	HoiH23_PlH23_009690
TrH2_TrispH2_006110	HoiH23_PlH23_009692
TrH2_TrispH2_006110	HoiH23_PlH23_009689
TrH2_TrispH2_006110	HoiH23_PlH23_009691
HoiH23_PlH23_009692	HoiH23_PlH23_009691
HoiH23_PlH23_009692	HoiH23_PlH23_009690
Tadh_wf_g9611	Hhon_g09135.t1
HoiH23_PlH23_009691	HoiH23_PlH23_009690
HoiH23_PlH23_009098	TrH2_TrispH2_006117
HoiH23_PlH23_009098	Tadh_wf_g5678
HoiH23_PlH23_009098	TrH2_TrispH2_006110
HoiH23_PlH23_009098	TrH2_TrispH2_006116
HoiH23_PlH23_009098	TrH2_TrispH2_006115
HoiH23_PlH23_009098	Tadh_hyp_clust4664
HoiH23_PlH23_009098	HoiH23_PlH23_009692
HoiH23_PlH23_009098	HoiH23_PlH23_009691
HoiH23_PlH23_009098	HoiH23_PlH23_009097
HoiH23_PlH23_009098	HoiH23_PlH23_009689
HoiH23_PlH23_009098	HoiH23_PlH23_009690
HoiH23_PlH23_009098	Tadh_TriadG24774
HoiH23_PlH23_009098	Tadh_TriadG26100
HoiH23_PlH23_009098	TrH2_TrispH2_006112
Tadh_TriadG24774	TrH2_TrispH2_006117
Tadh_TriadG24774	HoiH23_PlH23_009690
Tadh_TriadG24774	HoiH23_PlH23_009692
HoiH23_PlH23_009096	TrH2_TrispH2_006109
HoiH23_PlH23_009096	Tadh_wf_g5674
Tadh_wf_g5678	HoiH23_PlH23_009690
Tadh_wf_g5678	HoiH23_PlH23_009692
Tadh_wf_g5678	HoiH23_PlH23_009689
Tadh_wf_g5678	HoiH23_PlH23_009691
Tadh_wf_g5678	TrH2_TrispH2_006115
TrH2_TrispH2_006118	HoiH23_PlH23_010503
TrH2_TrispH2_006118	HoiH23_PlH23_010504
Tadh_TriadG56800	TrH2_TrispH2_006112
Tadh_TriadG56800	HoiH23_PlH23_009691
HoiH23_PlH23_009690	HoiH23_PlH23_009689
TrH2_TrispH2_006116	HoiH23_PlH23_009690
TrH2_TrispH2_006116	HoiH23_PlH23_009692
TrH2_TrispH2_006116	HoiH23_PlH23_009689
TrH2_TrispH2_006116	HoiH23_PlH23_009691
HoiH23_PlH23_010504	HoiH23_PlH23_010503
HoiH23_PlH23_009097	TrH2_TrispH2_006117
HoiH23_PlH23_009097	TrH2_TrispH2_006116
HoiH23_PlH23_009097	TrH2_TrispH2_006110
HoiH23_PlH23_009097	Tadh_wf_g5678
HoiH23_PlH23_009097	TrH2_TrispH2_006115
HoiH23_PlH23_009097	Tadh_TriadG24774
HoiH23_PlH23_009097	Tadh_TriadG26100
HoiH23_PlH23_009097	TrH2_TrispH2_006112
HoiH23_PlH23_009097	Tadh_TriadG56800
HoiH23_PlH23_009097	Tadh_hyp_clust4664
HoiH23_PlH23_009097	HoiH23_PlH23_009689
HoiH23_PlH23_009097	HoiH23_PlH23_009690
Tadh_TriadG56806	TrH2_TrispH2_006118
Tadh_TriadG56806	HoiH23_PlH23_010503
Tadh_TriadG56806	HoiH23_PlH23_010504
Tadh_TriadG26100	HoiH23_PlH23_009690
Tadh_TriadG26100	TrH2_TrispH2_006112
Tadh_TriadG26100	HoiH23_PlH23_009692
TrH2_TrispH2_006117	HoiH23_PlH23_009690
TrH2_TrispH2_006117	HoiH23_PlH23_009692
TrH2_TrispH2_006117	HoiH23_PlH23_009689
TrH2_TrispH2_006117	HoiH23_PlH23_009691
Tadh_wf_g9612	Hhon_g09135.t1
Tadh_wf_g9612	Tadh_wf_g9611
TrH2_TrispH2_006112	HoiH23_PlH23_009690
TrH2_TrispH2_006112	HoiH23_PlH23_009692
TrH2_TrispH2_006112	HoiH23_PlH23_009691
TrH2_TrispH2_006115	HoiH23_PlH23_009690
TrH2_TrispH2_006115	HoiH23_PlH23_009692
TrH2_TrispH2_006115	HoiH23_PlH23_009689
TrH2_TrispH2_006115	HoiH23_PlH23_009691
Tadh_hyp_clust4664	HoiH23_PlH23_009690
Tadh_hyp_clust4664	HoiH23_PlH23_009692
Tadh_hyp_clust4664	HoiH23_PlH23_009689
Tadh_hyp_clust4664	HoiH23_PlH23_009691
Tadh_wf_g5674	TrH2_TrispH2_006109
Tadh_wf_g2688	TrH2_TrispH2_005676
Tadh_wf_g2688	Hhon_g00367.t1
Hhon_g00367.t1	TrH2_TrispH2_005676
HoiH23_PlH23_003718	Tadh_wf_g2688
HoiH23_PlH23_003718	Tadh_wf_g2690
HoiH23_PlH23_003718	TrH2_TrispH2_005676
HoiH23_PlH23_003718	Hhon_g00367.t1
Tadh_wf_g2690	Hhon_g00367.t1
HoiH23_PlH23_009094	TrH2_TrispH2_008671
HoiH23_PlH23_009094	Tadh_wf_g5671
HoiH23_PlH23_009094	TrH2_TrispH2_008673
HoiH23_PlH23_009094	TrH2_TrispH2_005810
HoiH23_PlH23_009094	TrH2_TrispH2_006107
HoiH23_PlH23_009094	Tadh_wf_g5673
HoiH23_PlH23_009094	Tadh_TriadG56794
HoiH23_PlH23_009094	TrH2_TrispH2_006106
HoiH23_PlH23_009094	Tadh_TriadG62566
HoiH23_PlH23_009094	Tadh_TriadG56791
HoiH23_PlH23_009094	TrH2_TrispH2_011852
Tadh_TriadG56794	TrH2_TrispH2_006106
Tadh_TriadG25305	TrH2_TrispH2_005810
Tadh_TriadG56791	TrH2_TrispH2_008673
Tadh_wf_g5671	TrH2_TrispH2_008671
HoiH23_PlH23_009095	TrH2_TrispH2_008671
HoiH23_PlH23_009095	Tadh_wf_g5671
HoiH23_PlH23_009095	TrH2_TrispH2_008673
HoiH23_PlH23_009095	TrH2_TrispH2_005810
HoiH23_PlH23_009095	TrH2_TrispH2_006107
HoiH23_PlH23_009095	Tadh_wf_g5673
HoiH23_PlH23_009095	HoiH23_PlH23_009094
HoiH23_PlH23_009095	Tadh_TriadG56794
HoiH23_PlH23_009095	TrH2_TrispH2_006106
HoiH23_PlH23_009095	Tadh_TriadG62566
HoiH23_PlH23_009095	Tadh_TriadG56791
HoiH23_PlH23_009095	TrH2_TrispH2_011852
Tadh_TriadG62566	TrH2_TrispH2_005810
Tadh_wf_g5673	TrH2_TrispH2_006107
HoiH23_PlH23_004510	HoiH23_PlH23_004508
HoiH23_PlH23_004510	HoiH23_PlH23_004509
HoiH23_PlH23_004511	HoiH23_PlH23_004508
HoiH23_PlH23_004511	HoiH23_PlH23_004510
HoiH23_PlH23_004511	HoiH23_PlH23_004509
TrH2_TrispH2_010802	HoiH23_PlH23_004508
TrH2_TrispH2_010802	HoiH23_PlH23_004510
TrH2_TrispH2_010802	HoiH23_PlH23_004509
TrH2_TrispH2_010802	HoiH23_PlH23_004511
