Cragig_G12931	Procro_g24553
Cragig_G28478	Procro_g39241
Cragig_G28474	Procro_g39241
Cragig_G28474	Procro_g39239
Procro_g16320	Cragig_G21496
Cragig_G10531	Procro_g30547
Cragig_G10532	Procro_g30547
Cragig_G10531	Procro_g20769
Cragig_G10532	Procro_g20769
Cragig_G1477	Procro_g11615
Cragig_G14080	Procro_g11172
Cragig_G14080	Procro_g25074
Cragig_G14080	Procro_g21383
Cragig_G14080	Procro_g41729
Cragig_G15240	Procro_g41729
Cragig_G16096	Procro_g11172
Cragig_G16096	Procro_g25074
Cragig_G16096	Procro_g21383
Cragig_G16096	Procro_g42450
Cragig_G16096	Procro_g25985
Cragig_G16096	Procro_g28121
Cragig_G16095	Procro_g21383
Procro_g9535	Cragig_G16568
Procro_g9535	Cragig_G16096
Cragig_G16093	Procro_g41729
Cragig_G16093	Procro_g21383
Cragig_G16093	Procro_g11172
Cragig_G16093	Procro_g25074
Cragig_G16093	Procro_g28121
Cragig_G16093	Procro_g21384
Procro_g9862	Cragig_G16097
Procro_g9862	Cragig_G16093
Procro_g9862	Cragig_G16615
Procro_g9862	Cragig_G16617
Procro_g9862	Cragig_G16614
Procro_g9862	Cragig_G14080
Procro_g9862	Cragig_G15859
Cragig_G15858	Procro_g41729
Cragig_G26787	Procro_g39861
Cragig_G26787	Procro_g29604
Cragig_G26787	Procro_g31048
Cragig_G26787	Procro_g41740
Cragig_G26787	Procro_g30058
Cragig_G26787	Procro_g6603
Cragig_G26787	Procro_g39862
Cragig_G26787	Procro_g37290
Cragig_G26787	Procro_g31049
Cragig_G26787	Procro_g4304
Cragig_G27910	Procro_g31048
Cragig_G27910	Procro_g41740
Cragig_G27910	Procro_g39861
Cragig_G27910	Procro_g29604
Cragig_G27910	Procro_g6603
Cragig_G27910	Procro_g39862
Cragig_G27910	Procro_g31049
Cragig_G27910	Procro_g12613
Cragig_G27910	Procro_g4304
Cragig_G27910	Procro_g41331
Cragig_G23350	Procro_g21384
Cragig_G16568	Procro_g11172
Cragig_G16568	Procro_g25074
Procro_g6551	Cragig_G27910
Procro_g6551	Cragig_G27911
Procro_g6551	Cragig_G26787
Procro_g6551	Cragig_G27909
Cragig_G15859	Procro_g21383
Cragig_G16097	Procro_g41729
Cragig_G16097	Procro_g21383
Cragig_G16097	Procro_g40362
Procro_g6550	Cragig_G27910
Procro_g6550	Cragig_G27911
Procro_g6550	Cragig_G26787
Procro_g6550	Cragig_G27909
Procro_g6550	Cragig_G6483
Procro_g4304	Cragig_G16031
Procro_g4304	Cragig_G16054
Cragig_G16614	Procro_g41729
Cragig_G16614	Procro_g21383
Cragig_G16614	Procro_g11172
Cragig_G16614	Procro_g25074
Cragig_G16614	Procro_g28121
Procro_g16632	Cragig_G16031
Procro_g16632	Cragig_G16054
Procro_g16632	Cragig_G16052
Cragig_G15485	Procro_g11172
Cragig_G15485	Procro_g25074
Cragig_G15485	Procro_g28121
Cragig_G15485	Procro_g21383
Cragig_G6484	Procro_g38920
Cragig_G16617	Procro_g41729
Cragig_G16617	Procro_g21383
Cragig_G16617	Procro_g11172
Cragig_G16617	Procro_g25074
Cragig_G16617	Procro_g28121
Cragig_G16617	Procro_g37290
Cragig_G27911	Procro_g31048
Cragig_G27911	Procro_g41740
Cragig_G27911	Procro_g39861
Cragig_G27911	Procro_g29604
Cragig_G27911	Procro_g31049
Cragig_G27911	Procro_g12613
Cragig_G27911	Procro_g6603
Cragig_G27911	Procro_g39862
Cragig_G27911	Procro_g4304
Cragig_G27911	Procro_g30058
Cragig_G6202	Procro_g11172
Cragig_G6202	Procro_g25074
Cragig_G6202	Procro_g21383
Cragig_G16615	Procro_g41729
Cragig_G16615	Procro_g21383
Cragig_G15216	Procro_g11172
Cragig_G15216	Procro_g25074
Cragig_G15216	Procro_g42450
Cragig_G15216	Procro_g25985
Cragig_G15216	Procro_g38920
Cragig_G15216	Procro_g28121
Cragig_G6482	Procro_g38920
Cragig_G27909	Procro_g30058
Cragig_G16052	Procro_g40362
Cragig_G16052	Procro_g29604
Procro_g18296	Cragig_G27910
Procro_g18296	Cragig_G27911
Procro_g18296	Cragig_G26787
Procro_g18296	Cragig_G27909
Procro_g18296	Cragig_G6202
Procro_g18296	Cragig_G16031
Procro_g18296	Cragig_G16054
Procro_g18296	Cragig_G16052
Procro_g17333	Cragig_G27910
Procro_g17333	Cragig_G27911
Procro_g17333	Cragig_G26787
Procro_g8274	Cragig_G26787
Procro_g8274	Cragig_G27910
Procro_g8274	Cragig_G27911
Cragig_G13885	Procro_g37290
Cragig_G13871	Procro_g37290
Cragig_G13885	Procro_g41331
Cragig_G13871	Procro_g41331
Cragig_G13885	Procro_g41729
Cragig_G13871	Procro_g41729
Cragig_G10581	Procro_g39094
Cragig_G10581	Procro_g40389
Cragig_G3185	Procro_g4689
Cragig_G5171	Procro_g42572
Cragig_G2254	Procro_g36147
Cragig_G26299	Procro_g25499
Cragig_G26299	Procro_g31328
Procro_g16967	Cragig_G31620
Cragig_G18952	Procro_g41356
Cragig_G18953	Procro_g41356
Cragig_G18965	Procro_g41356
Cragig_G18938	Procro_g41356
Cragig_G18977	Procro_g41356
Cragig_G18943	Procro_g41356
Cragig_G18944	Procro_g41356
Cragig_G18945	Procro_g41356
Cragig_G18956	Procro_g41356
Cragig_G18959	Procro_g41356
Cragig_G18964	Procro_g41356
Cragig_G18958	Procro_g41356
Cragig_G18955	Procro_g41356
Cragig_G13670	Procro_g2051
Procro_g10384	Cragig_G2481
Cragig_G2481	Procro_g29843
Procro_g14211	Cragig_G3364
Cragig_G22998	Procro_g11477
Cragig_G24743	Procro_g2762
Cragig_G2905	Procro_g325
Procro_g8579	Cragig_G26048
Procro_g14967	Cragig_G7005
Procro_g14965	Cragig_G7005
Cragig_G27806	Procro_g29324
Cragig_G27806	Procro_g29323
Cragig_G27806	Procro_g38543
Cragig_G4321	Procro_g29324
Cragig_G4321	Procro_g29323
Cragig_G4321	Procro_g38543
Cragig_G5860	Procro_g22962
Cragig_G3432	Procro_g19454
Cragig_G32755	Procro_g2422
Cragig_G18727	Procro_g11639
Cragig_G31915	Procro_g11639
Cragig_G18723	Procro_g11639
Cragig_G31907	Procro_g11639
Cragig_G21856	Procro_g20197
Cragig_G270	Procro_g3073
Procro_g18327	Cragig_G270
Procro_g23339	Cragig_G270
Cragig_G27791	Procro_g22391
Cragig_G27791	Procro_g11350
Cragig_G27790	Procro_g22391
Cragig_G27790	Procro_g11350
Procro_g15188	Cragig_G10072
Cragig_G5093	Procro_g5514
Cragig_G5109	Procro_g21057
Cragig_G5109	Procro_g26635
Procro_g7933	Cragig_G32288
Procro_g17754	Cragig_G831
Cragig_G23907	Procro_g38088
Procro_g13974	Cragig_G26619
Procro_g13974	Cragig_G26332
Cragig_G10064	Procro_g32122
Cragig_G26617	Procro_g28692
Procro_g17596	Cragig_G4351
Cragig_G4351	Procro_g28225
Procro_g15630	Cragig_G4351
Procro_g14633	Cragig_G241
Procro_g13658	Cragig_G15911
Cragig_G26759	Procro_g38887
Cragig_G26759	Procro_g30653
Cragig_G26759	Procro_g33284
Cragig_G26759	Procro_g26863
Cragig_G26759	Procro_g39024
Cragig_G34625	Procro_g37322
Cragig_G23354	Procro_g21467
Cragig_G23351	Procro_g21467
Cragig_G23352	Procro_g21467
Cragig_G23347	Procro_g21467
Cragig_G12655	Procro_g11072
Cragig_G12655	Procro_g31456
Cragig_G12655	Procro_g10132
Cragig_G12655	Procro_g25276
Procro_g13986	Cragig_G24767
Cragig_G11143	Procro_g29771
Cragig_G31931	Procro_g30711
Cragig_G31931	Procro_g27144
Cragig_G22272	Procro_g19907
Cragig_G22272	Procro_g42988
Procro_g13735	Cragig_G16827
Procro_g13735	Cragig_G16820
Procro_g4326	Cragig_G1915
Procro_g7686	Cragig_G2584
Procro_g8972	Cragig_G2584
Cragig_G4358	Procro_g3877
Procro_g8808	Cragig_G3382
Procro_g8467	Cragig_G15384
Procro_g10433	Cragig_G11933
Cragig_G5940	Procro_g36374
Cragig_G13315	Procro_g24461
Cragig_G13315	Procro_g27876
Cragig_G13315	Procro_g26776
Procro_g881	Cragig_G24675
Cragig_G1012	Procro_g22213
Cragig_G32119	Procro_g22213
Cragig_G32126	Procro_g22213
Cragig_G26977	Procro_g22213
Cragig_G1015	Procro_g22213
Cragig_G26978	Procro_g22213
Cragig_G1011	Procro_g22213
Cragig_G26979	Procro_g22213
Cragig_G10283	Procro_g41152
Cragig_G25903	Procro_g31747
Procro_g9411	Cragig_G21906
Procro_g9406	Cragig_G21906
Cragig_G17431	Procro_g37609
Procro_g10597	Cragig_G6231
Procro_g10597	Cragig_G18925
Cragig_G30646	Procro_g1222
Cragig_G19478	Procro_g13122
Cragig_G19478	Procro_g27115
Cragig_G3337	Procro_g33129
Procro_g809	Cragig_G793
Procro_g1542	Cragig_G26320
Cragig_G26320	Procro_g28684
Cragig_G2131	Procro_g33823
Cragig_G26339	Procro_g42216
Cragig_G33636	Procro_g42216
Procro_g9630	Cragig_G4566
Cragig_G27963	Procro_g4224
Procro_g7300	Cragig_G27963
Cragig_G26609	Procro_g37795
Procro_g6426	Cragig_G593
Procro_g18155	Cragig_G12795
Procro_g1887	Cragig_G26040
Cragig_G20647	Procro_g36342
Cragig_G30148	Procro_g3723
Cragig_G30148	Procro_g17125
Procro_g43043	Cragig_G101
Cragig_G8911	Procro_g40671
Cragig_G8911	Procro_g26088
Procro_g6160	Cragig_G11757
Cragig_G16518	Procro_g23568
Procro_g6033	Cragig_G16518
Procro_g14266	Cragig_G16518
Cragig_G27989	Procro_g4613
Procro_g11174	Cragig_G6772
Procro_g7320	Cragig_G6772
Cragig_G10368	Procro_g11375
Cragig_G3343	Procro_g34007
Procro_g8146	Cragig_G21812
Cragig_G21812	Procro_g11135
Cragig_G15248	Procro_g21837
Procro_g1896	Cragig_G15248
Procro_g8285	Cragig_G6230
Cragig_G29561	Procro_g31120
Cragig_G5485	Procro_g31830
Procro_g8182	Cragig_G10862
Procro_g7255	Cragig_G24761
Cragig_G24761	Procro_g1201
Cragig_G24761	Procro_g42835
Cragig_G24761	Procro_g29450
Cragig_G24761	Procro_g5068
Cragig_G24761	Procro_g20058
Cragig_G24761	Procro_g34961
Procro_g8097	Cragig_G32487
Procro_g8097	Cragig_G32486
Cragig_G32487	Procro_g31163
Cragig_G32487	Procro_g39047
Cragig_G32487	Procro_g26781
Cragig_G32486	Procro_g31163
Cragig_G32486	Procro_g39047
Cragig_G32486	Procro_g26781
Cragig_G11946	Procro_g10027
Procro_g16048	Cragig_G11946
Cragig_G29307	Procro_g23429
Procro_g7662	Cragig_G10660
Cragig_G1439	Procro_g38155
Cragig_G1439	Procro_g37344
Procro_g7519	Cragig_G21623
Cragig_G14894	Procro_g35404
Procro_g17312	Cragig_G20739
Cragig_G3199	Procro_g2663
Cragig_G3199	Procro_g11193
Cragig_G3199	Procro_g2656
Cragig_G3199	Procro_g2658
Cragig_G3199	Procro_g39232
Cragig_G3199	Procro_g25131
Cragig_G3199	Procro_g11190
Cragig_G3199	Procro_g11192
Cragig_G3198	Procro_g2663
Cragig_G3198	Procro_g11193
Cragig_G3198	Procro_g2656
Cragig_G3198	Procro_g2658
Cragig_G3198	Procro_g39232
Cragig_G3198	Procro_g25131
Cragig_G3198	Procro_g11190
Cragig_G3198	Procro_g11192
Cragig_G11353	Procro_g33258
Procro_g18607	Cragig_G27403
Cragig_G15707	Procro_g39247
Cragig_G14540	Procro_g28507
Cragig_G14540	Procro_g41389
Cragig_G14539	Procro_g28507
Cragig_G14539	Procro_g41389
Cragig_G17794	Procro_g21329
Cragig_G11803	Procro_g11595
Cragig_G17022	Procro_g27029
Procro_g16648	Cragig_G25782
Procro_g17577	Cragig_G10730
Procro_g17577	Cragig_G10731
Procro_g17577	Cragig_G10732
Cragig_G10730	Procro_g31702
Cragig_G10731	Procro_g31702
Procro_g5837	Cragig_G10730
Procro_g5837	Cragig_G10731
Procro_g5837	Cragig_G10732
Cragig_G232	Procro_g19
Cragig_G268	Procro_g32678
Cragig_G268	Procro_g41175
Cragig_G268	Procro_g32677
Cragig_G7059	Procro_g32678
Cragig_G7059	Procro_g41175
Cragig_G7059	Procro_g33261
Cragig_G7059	Procro_g32677
Cragig_G16757	Procro_g29244
Cragig_G710	Procro_g3032
Cragig_G15490	Procro_g31850
Cragig_G6849	Procro_g43314
Cragig_G10081	Procro_g38835
Cragig_G1020	Procro_g32353
Procro_g10779	Cragig_G33
Cragig_G3646	Procro_g24977
Cragig_G6286	Procro_g36078
Cragig_G6286	Procro_g11363
Cragig_G6286	Procro_g11364
Cragig_G6286	Procro_g30286
Cragig_G20537	Procro_g11363
Cragig_G20537	Procro_g11364
Cragig_G20537	Procro_g11362
Cragig_G20537	Procro_g30286
Cragig_G27463	Procro_g11363
Cragig_G27463	Procro_g11364
Cragig_G34262	Procro_g11363
Cragig_G34262	Procro_g11364
Cragig_G27463	Procro_g11362
Cragig_G34262	Procro_g11362
Cragig_G27463	Procro_g30286
Cragig_G34262	Procro_g30286
Cragig_G15604	Procro_g11363
Cragig_G15604	Procro_g11364
Cragig_G15604	Procro_g30286
Cragig_G20536	Procro_g21104
Cragig_G20536	Procro_g19611
Cragig_G20536	Procro_g19612
Cragig_G20536	Procro_g19613
Procro_g14524	Cragig_G6647
Cragig_G22093	Procro_g30286
Procro_g8633	Cragig_G20535
Cragig_G6647	Procro_g35182
Cragig_G4029	Procro_g39585
Cragig_G4029	Procro_g39584
Cragig_G15605	Procro_g11363
Cragig_G15605	Procro_g11364
Cragig_G15605	Procro_g30286
Cragig_G20535	Procro_g22402
Cragig_G20535	Procro_g22401
Procro_g10046	Cragig_G15604
Procro_g10046	Cragig_G15605
Procro_g16915	Cragig_G5628
Procro_g16915	Cragig_G6106
Procro_g16915	Cragig_G5760
Procro_g16915	Cragig_G4195
Procro_g16915	Cragig_G6934
Procro_g16915	Cragig_G4263
Procro_g16915	Cragig_G17070
Cragig_G506	Procro_g37689
Cragig_G17070	Procro_g37853
Cragig_G17070	Procro_g22661
Cragig_G17070	Procro_g37479
Cragig_G17070	Procro_g37689
Cragig_G17070	Procro_g29451
Cragig_G5628	Procro_g13355
Cragig_G5628	Procro_g37689
Cragig_G5628	Procro_g29451
Cragig_G5628	Procro_g33923
Cragig_G5628	Procro_g32907
Procro_g13355	Cragig_G19901
Procro_g18980	Cragig_G19378
Procro_g18980	Cragig_G32251
Procro_g18980	Cragig_G19901
Procro_g18980	Cragig_G17070
Procro_g18980	Cragig_G5624
Procro_g18980	Cragig_G5628
Cragig_G5624	Procro_g29451
Cragig_G5624	Procro_g33923
Cragig_G5624	Procro_g32907
Cragig_G6168	Procro_g22661
Cragig_G6168	Procro_g37853
Cragig_G6168	Procro_g37689
Cragig_G6168	Procro_g13355
Cragig_G6168	Procro_g37479
Procro_g10491	Cragig_G5628
Procro_g10491	Cragig_G5624
Procro_g10491	Cragig_G6106
Procro_g10491	Cragig_G5760
Procro_g10491	Cragig_G4195
Procro_g10491	Cragig_G6934
Procro_g10491	Cragig_G4263
Procro_g10491	Cragig_G17070
Procro_g10491	Cragig_G6168
Cragig_G19901	Procro_g33923
Cragig_G19901	Procro_g29451
Procro_g5018	Cragig_G24333
Cragig_G23765	Procro_g411
Cragig_G23765	Procro_g37835
Cragig_G21883	Procro_g411
Cragig_G21883	Procro_g20812
Cragig_G21883	Procro_g37835
Cragig_G21883	Procro_g39552
Cragig_G21883	Procro_g27220
Cragig_G17488	Procro_g411
Cragig_G17488	Procro_g37835
Cragig_G17488	Procro_g39552
Cragig_G17488	Procro_g27220
Cragig_G26630	Procro_g27220
Cragig_G26631	Procro_g27220
Cragig_G26632	Procro_g27220
Cragig_G19390	Procro_g39552
Cragig_G19390	Procro_g411
Cragig_G19390	Procro_g37835
Cragig_G25895	Procro_g411
Cragig_G21881	Procro_g411
Cragig_G21881	Procro_g37835
Cragig_G21881	Procro_g39552
Cragig_G23766	Procro_g39552
Cragig_G23767	Procro_g411
Cragig_G23767	Procro_g39552
Cragig_G23767	Procro_g37835
Cragig_G29861	Procro_g24938
Cragig_G7839	Procro_g37148
Procro_g14299	Cragig_G3645
Cragig_G8261	Procro_g21642
Cragig_G8823	Procro_g21642
Procro_g18529	Cragig_G11512
Procro_g18529	Cragig_G8997
Cragig_G30541	Procro_g22062
Cragig_G2793	Procro_g39933
Cragig_G8826	Procro_g21642
Cragig_G8827	Procro_g21642
Cragig_G19696	Procro_g22062
Procro_g16097	Cragig_G30541
Procro_g16097	Cragig_G30542
Procro_g16097	Cragig_G12454
Cragig_G20163	Procro_g36976
Cragig_G20167	Procro_g36976
Cragig_G19376	Procro_g12177
Cragig_G20226	Procro_g36976
Cragig_G19620	Procro_g29947
Procro_g9665	Cragig_G20764
Cragig_G17724	Procro_g12717
Cragig_G11174	Procro_g12717
Cragig_G25514	Procro_g3781
Cragig_G25515	Procro_g3781
Cragig_G14700	Procro_g28778
Cragig_G20630	Procro_g24037
Cragig_G20630	Procro_g42039
Cragig_G10969	Procro_g3004
Cragig_G10969	Procro_g32879
Cragig_G10969	Procro_g22664
Cragig_G10969	Procro_g1654
Cragig_G10969	Procro_g20990
Cragig_G10969	Procro_g36327
Cragig_G10969	Procro_g19297
Cragig_G10969	Procro_g30664
Cragig_G10969	Procro_g13170
Cragig_G14295	Procro_g19257
Procro_g41860	Cragig_G14295
Procro_g43021	Cragig_G14295
Procro_g28451	Cragig_G14295
Procro_g43014	Cragig_G14295
Procro_g43014	Cragig_G10969
Procro_g1656	Cragig_G2966
Procro_g1656	Cragig_G1856
Procro_g1656	Cragig_G32359
Procro_g1656	Cragig_G32361
Procro_g1656	Cragig_G32358
Procro_g15973	Cragig_G10969
Procro_g15973	Cragig_G1856
Procro_g15973	Cragig_G2966
Procro_g15973	Cragig_G10970
Cragig_G10970	Procro_g36327
Cragig_G10970	Procro_g32879
Cragig_G10970	Procro_g22664
Cragig_G10970	Procro_g1654
Cragig_G10970	Procro_g20990
Cragig_G10970	Procro_g13170
Cragig_G2966	Procro_g3004
Cragig_G2966	Procro_g32879
Cragig_G2966	Procro_g22664
Cragig_G2966	Procro_g1654
Cragig_G2966	Procro_g20990
Cragig_G2966	Procro_g36327
Cragig_G2966	Procro_g19297
Cragig_G2966	Procro_g13170
Cragig_G2966	Procro_g30664
Cragig_G2966	Procro_g43014
Procro_g1608	Cragig_G14295
Procro_g1608	Cragig_G32359
Procro_g1608	Cragig_G32361
Cragig_G32358	Procro_g19257
Cragig_G32358	Procro_g19297
Cragig_G32358	Procro_g3004
Cragig_G32358	Procro_g22664
Cragig_G32358	Procro_g1654
Cragig_G32358	Procro_g20990
Cragig_G1856	Procro_g3004
Cragig_G1856	Procro_g32879
Cragig_G1856	Procro_g22664
Cragig_G1856	Procro_g1654
Cragig_G1856	Procro_g20990
Cragig_G1856	Procro_g36327
Cragig_G1856	Procro_g19297
Cragig_G1856	Procro_g13170
Cragig_G1856	Procro_g30664
Cragig_G32359	Procro_g41860
Cragig_G32359	Procro_g43021
Cragig_G32359	Procro_g28451
Cragig_G32361	Procro_g41860
Cragig_G32361	Procro_g43021
Cragig_G32361	Procro_g28451
Cragig_G32359	Procro_g19257
Cragig_G32361	Procro_g19257
Cragig_G32359	Procro_g43014
Cragig_G32361	Procro_g43014
Cragig_G32359	Procro_g30664
Cragig_G32361	Procro_g30664
Procro_g777	Cragig_G14295
Procro_g777	Cragig_G32359
Procro_g777	Cragig_G32361
Procro_g777	Cragig_G32358
Cragig_G27348	Procro_g42191
Cragig_G27348	Procro_g40978
Cragig_G27348	Procro_g3588
Cragig_G27348	Procro_g42297
Cragig_G7055	Procro_g42396
Cragig_G5299	Procro_g21627
Cragig_G5299	Procro_g32692
Procro_g8050	Cragig_G5298
Cragig_G27340	Procro_g32692
Cragig_G12393	Procro_g42396
Cragig_G13409	Procro_g42191
Cragig_G5298	Procro_g3588
Cragig_G5298	Procro_g42297
Cragig_G5298	Procro_g42191
Cragig_G5599	Procro_g30112
Cragig_G5599	Procro_g42191
Cragig_G20949	Procro_g21627
Cragig_G20949	Procro_g30112
Cragig_G20951	Procro_g30112
Cragig_G20951	Procro_g21627
Cragig_G31919	Procro_g42396
Cragig_G20950	Procro_g11109
Cragig_G20950	Procro_g30112
Cragig_G20950	Procro_g21627
Cragig_G20952	Procro_g30112
Cragig_G20952	Procro_g21627
Cragig_G15448	Procro_g11109
Cragig_G15448	Procro_g30112
Cragig_G15448	Procro_g21627
Cragig_G32167	Procro_g32692
Cragig_G32167	Procro_g42191
Procro_g15796	Cragig_G14465
Cragig_G14465	Procro_g28409
Procro_g8530	Cragig_G19506
Procro_g8530	Cragig_G20071
Procro_g7562	Cragig_G6672
Cragig_G21811	Procro_g40593
Cragig_G21419	Procro_g29858
Cragig_G27232	Procro_g20895
Cragig_G12924	Procro_g30294
Procro_g42847	Cragig_G13848
Procro_g6155	Cragig_G13847
Procro_g42846	Cragig_G13847
Cragig_G17549	Procro_g2741
Cragig_G11554	Procro_g2741
Cragig_G5283	Procro_g2741
Cragig_G21367	Procro_g2741
Cragig_G14442	Procro_g2741
Cragig_G19410	Procro_g2741
Cragig_G11882	Procro_g2741
Cragig_G15073	Procro_g2741
Cragig_G5282	Procro_g2741
Cragig_G30351	Procro_g28818
Cragig_G30343	Procro_g28818
Procro_g1584	Cragig_G1000
Cragig_G23679	Procro_g40457
Procro_g17850	Cragig_G23321
Procro_g17842	Cragig_G23529
Cragig_G177	Procro_g20
Cragig_G11759	Procro_g37452
Cragig_G11759	Procro_g36526
Cragig_G17548	Procro_g38878
Cragig_G31681	Procro_g27014
Procro_g18670	Cragig_G31681
Cragig_G27087	Procro_g24176
Cragig_G27087	Procro_g11450
Procro_g9761	Cragig_G18160
Procro_g9761	Cragig_G18159
Cragig_G4662	Procro_g34782
Procro_g8377	Cragig_G27658
Cragig_G23909	Procro_g12485
Cragig_G23909	Procro_g31571
Cragig_G29490	Procro_g11567
Procro_g4720	Cragig_G23909
Procro_g17843	Cragig_G23909
Cragig_G18862	Procro_g24917
Cragig_G18862	Procro_g18568
Procro_g35933	Cragig_G18862
Procro_g986	Cragig_G18862
Cragig_G23328	Procro_g30426
Procro_g7816	Cragig_G16771
Procro_g7816	Cragig_G17347
Procro_g7816	Cragig_G17348
Procro_g13798	Cragig_G2912
Cragig_G12648	Procro_g20582
Cragig_G12647	Procro_g20582
Procro_g15827	Cragig_G1143
Cragig_G20522	Procro_g42020
Procro_g16218	Cragig_G9096
Cragig_G9096	Procro_g31627
Cragig_G9096	Procro_g42795
Procro_g18177	Cragig_G11446
Procro_g10645	Cragig_G11446
Cragig_G11446	Procro_g32841
Cragig_G11446	Procro_g31407
Cragig_G11446	Procro_g41418
Cragig_G11446	Procro_g29607
Procro_g4824	Cragig_G11446
Cragig_G28398	Procro_g25619
Cragig_G5858	Procro_g25286
Cragig_G25927	Procro_g4481
Cragig_G19061	Procro_g11732
Cragig_G16447	Procro_g20460
Cragig_G34796	Procro_g20460
Cragig_G16434	Procro_g20460
Cragig_G16441	Procro_g20460
Cragig_G29936	Procro_g20460
Cragig_G14887	Procro_g20460
Cragig_G14891	Procro_g20460
Cragig_G29579	Procro_g30758
Cragig_G25702	Procro_g26003
Cragig_G25702	Procro_g31249
Cragig_G25702	Procro_g31251
Cragig_G12549	Procro_g37482
Cragig_G12548	Procro_g37482
Cragig_G15899	Procro_g42776
Cragig_G32056	Procro_g25738
Cragig_G28636	Procro_g8074
Cragig_G28636	Procro_g9880
Cragig_G28636	Procro_g3486
Cragig_G28636	Procro_g17669
Cragig_G28636	Procro_g22709
Cragig_G28636	Procro_g24181
Cragig_G28636	Procro_g30837
Cragig_G28636	Procro_g3876
Cragig_G28636	Procro_g5558
Cragig_G28636	Procro_g3381
Cragig_G28636	Procro_g5358
Cragig_G28636	Procro_g23575
Cragig_G28636	Procro_g23569
Cragig_G1464	Procro_g29089
Cragig_G1464	Procro_g29091
Cragig_G1464	Procro_g39002
Cragig_G1464	Procro_g38997
Cragig_G1463	Procro_g29089
Cragig_G1463	Procro_g29091
Cragig_G1463	Procro_g39002
Cragig_G1463	Procro_g38997
Procro_g4729	Cragig_G12273
Cragig_G27496	Procro_g38075
Cragig_G3740	Procro_g23992
Cragig_G24238	Procro_g25603
Cragig_G23360	Procro_g42744
Procro_g15420	Cragig_G20374
Cragig_G5684	Procro_g40557
Procro_g14148	Cragig_G25592
Procro_g14148	Cragig_G1392
Procro_g14148	Cragig_G25596
Cragig_G16631	Procro_g11737
Cragig_G16277	Procro_g11737
Cragig_G25599	Procro_g11737
Cragig_G16470	Procro_g11737
Cragig_G16630	Procro_g11737
Cragig_G1392	Procro_g11737
Cragig_G35315	Procro_g11737
Procro_g17190	Cragig_G16474
Procro_g17190	Cragig_G16277
Procro_g17190	Cragig_G16630
Procro_g17190	Cragig_G1392
Cragig_G34792	Procro_g11737
Cragig_G16474	Procro_g11737
Cragig_G4806	Procro_g42257
Cragig_G4806	Procro_g29891
Cragig_G12096	Procro_g26351
Cragig_G7354	Procro_g2957
Procro_g9567	Cragig_G7354
Procro_g9568	Cragig_G7354
Procro_g14979	Cragig_G24974
Procro_g6982	Cragig_G24975
Procro_g6982	Cragig_G24979
Cragig_G24975	Procro_g24190
Cragig_G24979	Procro_g24190
Cragig_G24975	Procro_g41072
Cragig_G24979	Procro_g41072
Cragig_G24975	Procro_g38706
Cragig_G24979	Procro_g38706
Cragig_G24975	Procro_g3729
Cragig_G24979	Procro_g3729
Procro_g15824	Cragig_G24975
Procro_g15824	Cragig_G24979
Procro_g18426	Cragig_G24975
Procro_g18426	Cragig_G24979
Cragig_G25926	Procro_g3729
Procro_g10386	Cragig_G24975
Procro_g10386	Cragig_G24979
Cragig_G25699	Procro_g3729
Cragig_G17864	Procro_g23452
Cragig_G27551	Procro_g35751
Cragig_G32321	Procro_g35751
Cragig_G4401	Procro_g28426
Cragig_G4401	Procro_g29958
Cragig_G4401	Procro_g27123
Procro_g13819	Cragig_G8344
Cragig_G32428	Procro_g23565
Cragig_G26311	Procro_g36527
Cragig_G26311	Procro_g26047
Cragig_G27299	Procro_g36527
Cragig_G27299	Procro_g26047
Cragig_G20720	Procro_g25966
Cragig_G10127	Procro_g30280
Procro_g10869	Cragig_G937
Cragig_G937	Procro_g33425
Cragig_G937	Procro_g34859
Procro_g1502	Cragig_G2074
Procro_g9592	Cragig_G22593
Cragig_G22593	Procro_g38761
Procro_g17657	Cragig_G22593
Cragig_G24372	Procro_g33934
Cragig_G5629	Procro_g19622
Cragig_G5629	Procro_g41051
Cragig_G5629	Procro_g19633
Cragig_G9098	Procro_g31629
Cragig_G9097	Procro_g31629
Procro_g601	Cragig_G30434
Cragig_G31090	Procro_g25256
Cragig_G31091	Procro_g25256
Procro_g17914	Cragig_G35235
Procro_g16858	Cragig_G15256
Cragig_G15256	Procro_g40242
Cragig_G24024	Procro_g3813
Cragig_G24024	Procro_g11322
Procro_g16545	Cragig_G13375
Cragig_G31974	Procro_g37269
Cragig_G14881	Procro_g288340
Cragig_G14881	Procro_g22283
Cragig_G14881	Procro_g34122
Cragig_G21056	Procro_g33473
Procro_g146	Cragig_G14881
Procro_g32569	Cragig_G14881
Cragig_G22035	Procro_g33473
Cragig_G30830	Procro_g39825
Cragig_G1507	Procro_g41591
Cragig_G1507	Procro_g32058
Cragig_G15035	Procro_g28979
Cragig_G15035	Procro_g23713
